ASIN,Battery Life,Batteries,Brand Name,Color,Computer Memory Type,Customer Reviews,Date First Available,Flash Memory Size,Hard Drive,Hard Drive Interface,Item Dimensions  LxWxH,Weight,Item model number,Operating System,Processor,Processor Brand,Processor Count,RAM,Screen Resolution,Screen Size,Series,Wireless Type,image,name,url,Chipset Brand,Graphics Coprocessor,Max Screen Resolution,Power Source,Rear Webcam Resolution,Memory Speed,Battery Type,Product Dimensions,Size (LWH),Processors Count,RAM Type,Size,Type,Rated Charge (normal use),FireWire Ports,LCD Native Resolution,Number of USB 2.0 Ports,Speakers,USB 2.0 Ports,Number of USB 3.0 Ports,Memory Slots
B00746UVQG,10,1 Lithium ion batteries required.,Apple,White,SIMM,4.4,3/7/2012,64 GB,16 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD330LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,2048x1536,9.7'',New iPad,Bluetooth,http://ecx.images-amazon.com/images/I/315hmfRG83L._SY300_.jpg,"Apple iPad MD330LL/A (64GB, Wi-Fi, White) 3rd Generation",http://www.amazon.com/Apple-MD330LL-Wi-Fi-White-Generation/dp/B00746UVQG/ref=sr_1_32?s=pc&ie=UTF8&qid=1373500744&sr=1-32,Imagination Technologies,PowerVR SGX543MP4,,Battery,5	MP,,,,,,,,,,,,,,,,
B00B7MRUD0,10,,Apple,White,SIMM,4.6,1/29/2013,128 GB,128 GB,Solid State,9.50x7.31x0.37 inches,22.4,ME393LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',ME393LL/A,,http://ecx.images-amazon.com/images/I/31E54POWBNL._SY300_.jpg,"Apple iPad with Retina Display ME393LL/A (128GB, Wi-Fi, White) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-ME393LL-VERSION/dp/B00B7MRUD0/ref=sr_1_30?s=pc&ie=UTF8&qid=1373500744&sr=1-30,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00746V9YO,10,,Apple,Black,SIMM,4.4,3/7/2012,32 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MD367LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,2048x1536,9.7'',New iPad,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/31OCc6C5ksL._SY300_.jpg,"Apple iPad MD367LL/A (32GB, Wi-Fi + AT&T 4G, Black) 3rd Generation",http://www.amazon.com/Apple-MD367LL-Wi-Fi-Black-Generation/dp/B00746V9YO/ref=sr_1_33?s=pc&ie=UTF8&qid=1373500744&sr=1-33,Imagination Technologies,PowerVR SGX543MP4,2048x1536,Battery,5	MP,,,,,,,,,,,,,,,,
B002C74BNG,10,1 Lithium ion batteries required. (included),Apple,Black,DDR2 SDRAM,4.4,3/2/2011,16 GB,16 GB,Serial ATA,1x1x1 inches,20.8,MC773LL/A,Apple iOS 4,1 GHz Apple A5,Apple,1,0.512 GB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/41y0OXbzKOL._SY300_.jpg,"Apple iPad 2 MC773LL/A Tablet (16GB, Wifi + AT&T 3G, Black) 2nd Generation",http://www.amazon.com/Apple-MC773LL-Tablet-Black-Generation/dp/B002C74BNG/ref=sr_1_34?s=pc&ie=UTF8&qid=1373500744&sr=1-34,Imagination Technologies,PowerVR SGX543MP2,1920x1080,,,,lithium_polymer,,,,,,,,,,,,,,
B00365F6G4,10,,Apple,black,DDR SDRAM,4,1/27/2010,64 GB,64 GB,PC Card,0.53x7.47x9.56 inches,24,MB294LL/A,Apple iOS 5,1 GHz,Apple,1,0.256 GB DDR,1024x768,9.7'',iPad,"802.11 A/B, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/618kPISJrYL._SY300_.jpg,"Apple iPad (First Generation) MB294LL/A Tablet (64GB, Wifi)",http://www.amazon.com/Apple-First-Generation-MB294LL-Tablet/dp/B00365F6G4/ref=sr_1_37?s=pc&ie=UTF8&qid=1373500744&sr=1-37,Imagination Technologies,PowerVR SGX 535 GPU,1024x768,Battery,,,,,,,,,,,,,,,,,
B009W9JXY4,10,,Apple,Black,SIMM,4.6,10/26/2012,64 GB,64 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD524LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',MD524LL/A,,http://ecx.images-amazon.com/images/I/31JMayuvTWL._SY300_.jpg,"Apple iPad with Retina Display MD524LL/A (64GB, Wi-Fi + Verizon, Black) NEWEST VERSION",http://www.amazon.com/Apple-Display-MD524LL-Verizon-VERSION/dp/B009W9JXY4/ref=sr_1_36?s=pc&ie=UTF8&qid=1373500744&sr=1-36,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0096UAD4S,10,,Apple,White,SIMM,4.6,10/26/2012,16 GB,8 GB,Solid State,9.50x7.31x0.37 inches,,MD537LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB DDR2,,7.9'',MD537LL/A,,http://ecx.images-amazon.com/images/I/31XVW8pyDUL._SY300_.jpg,"Apple iPad Mini MD537LL/A (16GB, Wi-Fi + AT&T 4G, White)",http://www.amazon.com/Apple-iPad-MD537LL-Wi-Fi-White/dp/B0096UAD4S/ref=sr_1_35?s=pc&ie=UTF8&qid=1373500744&sr=1-35,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00746UJBS,10,,Apple,White,SIMM,4.4,3/7/2012,32 GB,32 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD329LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,,9.7'',iPad,,http://ecx.images-amazon.com/images/I/315hmfRG83L._SY300_.jpg,"Apple iPad MD329LL/A (32GB, Wi-Fi, White) 3rd Generation",http://www.amazon.com/Apple-MD329LL-Wi-Fi-White-Generation/dp/B00746UJBS/ref=sr_1_39?s=pc&ie=UTF8&qid=1373500744&sr=1-39,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B009W9ILII,10,,Apple,White,SIMM,4.6,10/26/2012,64 GB,64 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD521LL/A,Apple iOS 6,1 GHz Apple A6,Apple,1,1 GB DDR2,,9.7'',MD521LL/A,,http://ecx.images-amazon.com/images/I/31oXuliLy9L._SY300_.jpg,"Apple iPad with Retina Display MD521LL/A (64GB, Wi-Fi + AT&T, White) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-MD521LL-VERSION/dp/B009W9ILII/ref=sr_1_38?s=pc&ie=UTF8&qid=1373500744&sr=1-38,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0096V1CEM,10,,Apple,Black,DDR2 SDRAM,4.6,10/26/2012,32 GB,16 GB,Serial ATA,7.87x5.30x0.28 inches,10.9,MD541LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,,7.9'',MD541LL/A,,http://ecx.images-amazon.com/images/I/310i4Ip9umL._SY300_.jpg,"Apple iPad Mini MD541LL/A (32GB, Wi-Fi + Verizon 4G, Black)",http://www.amazon.com/Apple-MD541LL-Wi-Fi-Verizon-Black/dp/B0096V1CEM/ref=sr_1_41?s=pc&ie=UTF8&qid=1373500744&sr=1-41,,,,,5	MP,,,,,,,,,,,,,,,,
B00B7MSIOU,10,,Apple,White,SIMM,4.6,1/29/2013,128 GB,128 GB,Solid State,9.50x7.31x0.37 inches,24,ME401LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',ME401LL/A,,http://ecx.images-amazon.com/images/I/31E54POWBNL._SY300_.jpg,"Apple iPad with Retina Display ME401LL/A (128GB, Wi-Fi + AT&T, White) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-ME401LL-VERSION/dp/B00B7MSIOU/ref=sr_1_42?s=pc&ie=UTF8&qid=1373500744&sr=1-42,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00746VDEU,10,,Apple,White,SIMM,4.4,3/7/2012,32 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MD370LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,,9.7'',New iPad,802.11B,http://ecx.images-amazon.com/images/I/315hmfRG83L._SY300_.jpg,"Apple iPad MD370LL/A (32GB, Wi-Fi + AT&T 4G, White) 3rd Generation",http://www.amazon.com/Apple-MD370LL-Wi-Fi-White-Generation/dp/B00746VDEU/ref=sr_1_40?s=pc&ie=UTF8&qid=1373500744&sr=1-40,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0096DQOUC,10,,Apple,Black,SIMM,4.6,10/26/2012,32 GB,32 GB,Raid,1x1x1 inches,128,MD535LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,,7.9'',MD535LL/A,,http://ecx.images-amazon.com/images/I/310i4Ip9umL._SY300_.jpg,"Apple iPad Mini MD535LL/A (32GB, Wi-Fi + AT&T 4G, Black)",http://www.amazon.com/Apple-iPad-MD535LL-Wi-Fi-Black/dp/B0096DQOUC/ref=sr_1_43?s=pc&ie=UTF8&qid=1373500744&sr=1-43,,,,,,,,,,,,,,,,,,,,,
B00746V156,10,,Apple,Black,SIMM,4.4,3/7/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MD366LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,,9.7'',New iPad,,http://ecx.images-amazon.com/images/I/31OCc6C5ksL._SY300_.jpg,"Apple iPad MD366LL/A (16GB, Wi-Fi + AT&T 4G, Black) 3rd Generation",http://www.amazon.com/Apple-MD366LL-Wi-Fi-Black-Generation/dp/B00746V156/ref=sr_1_46?s=pc&ie=UTF8&qid=1373500744&sr=1-46,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0096UAJHE,10,,Apple,White,SIMM,4.6,10/26/2012,32 GB,32 GB,Solid State,9.50x7.31x0.37 inches,11,MD538LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB DDR2,,7.9'',MD538LL/A,,http://ecx.images-amazon.com/images/I/31XVW8pyDUL._SY300_.jpg,"Apple iPad Mini MD538LL/A (32GB, Wi-Fi + AT&T 4G, White)",http://www.amazon.com/Apple-iPad-MD538LL-Wi-Fi-White/dp/B0096UAJHE/ref=sr_1_44?s=pc&ie=UTF8&qid=1373500744&sr=1-44,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B009W9I5OI,10,,Apple,White,SIMM,4.6,10/26/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD519LL/A,Apple iOS 6,1 GHz Apple A6,Apple,1,1 GB DDR2,,9.7'',MD519LL/A,,http://ecx.images-amazon.com/images/I/31oXuliLy9L._SY300_.jpg,"Apple iPad with Retina Display MD519LL/A (16GB, Wi-Fi + AT&T, White) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-MD519LL-VERSION/dp/B009W9I5OI/ref=sr_1_45?s=pc&ie=UTF8&qid=1373500744&sr=1-45,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00746VPXY,10,,Apple,Black,SIMM,4.4,3/7/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MC733LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,,9.7'',New iPad,,http://ecx.images-amazon.com/images/I/31OCc6C5ksL._SY300_.jpg,"Apple iPad MC733LL/A (16GB, Wi-Fi + Verizon 4G, Black) 3rd Generation",http://www.amazon.com/Apple-MC733LL-Wi-Fi-Verizon-Generation/dp/B00746VPXY/ref=sr_1_47?s=pc&ie=UTF8&qid=1373500744&sr=1-47,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00B7MS67Y,10,,Apple,Black,SIMM,4.6,1/29/2013,128 GB,128 GB,Solid State,9.50x7.31x0.37 inches,24,ME400LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',ME400LL/A,,http://ecx.images-amazon.com/images/I/31Ry7BZiAwL._SY300_.jpg,"Apple iPad with Retina Display ME400LL/A (128GB, Wi-Fi + AT&T, Black) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-ME400LL-VERSION/dp/B00B7MS67Y/ref=sr_1_48?s=pc&ie=UTF8&qid=1373500744&sr=1-48,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00365F6H8,10,,Apple,black,DDR SDRAM,4,1/27/2010,16 GB,8 GB,Serial ATA,0.53x7.47x9.56 inches,24,MC349LL/A,Apple iOS 5,1 GHz Apple A4,Apple,1,16 GB DDR,1024x768,9.7'',iPad,,http://ecx.images-amazon.com/images/I/618kPISJrYL._SY300_.jpg,"Apple iPad (First Generation) MC349LL/A Tablet (16GB, Wifi + 3G)",http://www.amazon.com/Apple-First-Generation-MC349LL-Tablet/dp/B00365F6H8/ref=sr_1_49?s=pc&ie=UTF8&qid=1373500746&sr=1-49,Imagination Technologies,PowerVR SGX 535 GPU,1024x768,Battery,,,,,,,,,,,,,,,,,
B0047DVWQM,10,,Apple,White,DDR2 SDRAM,4.4,12/31/2010,32 GB,8 GB,Serial ATA,13x4x10 inches,20.8,MC980LL/A,Apple iOS 4,1 GHz Apple A5,Apple,2,0.512 GB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/51Hi5roeGZL._SY300_.jpg,"Apple iPad 2 MC980LL/A Tablet (32GB, Wifi, White) 2nd Generation",http://www.amazon.com/Apple-MC980LL-Tablet-White-Generation/dp/B0047DVWQM/ref=sr_1_50?s=pc&ie=UTF8&qid=1373500746&sr=1-50,Imagination Technologies,PowerVR SGX543MP2,1024x768,,,1066 MHz,,,,,,,,,,,,,,,
B00746VYVC,10,,Apple,Black,SIMM,4.4,3/7/2012,64 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MC756LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,1080p,9.7'',New iPad,,http://ecx.images-amazon.com/images/I/31OCc6C5ksL._SY300_.jpg,"Apple iPad MC756LL/A (64GB, Wi-Fi + Verizon 4G, Black) 3rd Generation",http://www.amazon.com/Apple-MC756LL-Wi-Fi-Verizon-Generation/dp/B00746VYVC/ref=sr_1_51?s=pc&ie=UTF8&qid=1373500746&sr=1-51,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0047DVX8O,10,,Apple,White,DDR2 SDRAM,4.4,3/11/2011,16 GB,8 GB,Serial ATA,9.50x7.31x0.35 inches,22.4,MC982LL/A,Apple iOS 5,1 GHz Apple A5,Apple,2,512 MB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/51Op30jxGvL._SY300_.jpg,"Apple iPad 2 MC982LL/A Tablet (16GB, Wifi + AT&T 3G, White) 2nd Generation",http://www.amazon.com/Apple-MC982LL-Tablet-White-Generation/dp/B0047DVX8O/ref=sr_1_52?s=pc&ie=UTF8&qid=1373500746&sr=1-52,Imagination Technologies,PowerVR SGX543MP2,1024x768,,,1066 MHz,,,,,,,,,,,,,,,
B00746V5DY,10,,Apple,White,SIMM,4.4,3/7/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,24,MD369LL/A,Apple iOS 5,1 GHz A5X,Apple,1,1 GB DDR2,,9.7'',New iPad,Bluetooth,http://ecx.images-amazon.com/images/I/315hmfRG83L._SY300_.jpg,"Apple iPad MD369LL/A (16GB, Wi-Fi + AT&T 4G, White) 3rd Generation",http://www.amazon.com/Apple-MD369LL-Wi-Fi-White-Generation/dp/B00746V5DY/ref=sr_1_53?s=pc&ie=UTF8&qid=1373500746&sr=1-53,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0096DR20I,,,Apple,Black,SIMM,4.6,10/26/2012,64 GB,64 GB,Raid,7.87x0.28x5.31 inches,10.9,MD536LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,,7.9'',MD536LL/A,,http://ecx.images-amazon.com/images/I/310i4Ip9umL._SY300_.jpg,"Apple iPad Mini MD536LL/A (64GB, Wi-Fi + AT&T, Black & Slate)",http://www.amazon.com/Apple-MD536LL-Wi-Fi-Black-Slate/dp/B0096DR20I/ref=sr_1_55?s=pc&ie=UTF8&qid=1373500746&sr=1-55,,,,,,,,,,,,,,,,,,,,,
B009W9HHN8,10,,Apple,Black,SIMM,4.6,10/26/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD516LL/A,Apple iOS 6,1 GHz Apple A6,Apple,1,1 GB DDR2,,9.7'',MD516LL/A,,http://ecx.images-amazon.com/images/I/31JMayuvTWL._SY300_.jpg,"Apple iPad with Retina Display MD516LL/A (16GB, Wi-Fi + AT&T, Black) NEWEST VERSION",http://www.amazon.com/Apple-Retina-Display-MD516LL-VERSION/dp/B009W9HHN8/ref=sr_1_54?s=pc&ie=UTF8&qid=1373500746&sr=1-54,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0047DVWHQ,10,,Apple,Black,DDR2 SDRAM,4.4,3/2/2011,64 GB,64 GB,Serial ATA,7.30x0.30x9.50 inches,32,MC764LL/A,Apple iOS 4,1 GHz Apple A5,Apple,2,512 MB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/31mRJLNfKlL._SY300_.jpg,"Apple iPad 2 MC764LL/A Tablet (64GB, Wifi + Verizon 3G, Black) 2nd Generation",http://www.amazon.com/Apple-MC764LL-Tablet-Verizon-Generation/dp/B0047DVWHQ/ref=sr_1_56?s=pc&ie=UTF8&qid=1373500746&sr=1-56,Imagination Technologies,PowerVR SGX543MP2,1920x1080,,5	MP,,lithium_polymer,,,,,,,,,,,,,,
B0096UFD6Q,10,,Apple,White,SDRAM,4.6,10/26/2012,64 GB,64 GB,Serial ATA,7.87x5.30x0.28 inches,10.9,MD539LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,,7.9'',MD539LL/A,,http://ecx.images-amazon.com/images/I/31XVW8pyDUL._SY300_.jpg,"Apple iPad Mini MD539LL/A (64GB, Wi-Fi + AT&T 4G, White)",http://www.amazon.com/Apple-iPad-MD539LL-Wi-Fi-White/dp/B0096UFD6Q/ref=sr_1_58?s=pc&ie=UTF8&qid=1373500746&sr=1-58,,,,,5	MP,,,,,,,,,,,,,,,,
B00746VKG6,10,,Apple,Black,SIMM,4.4,3/7/2012,64 GB,,Solid State,9.50x7.31x0.37 inches,24,MD368LL/A,Apple iOS 5,1 GHz A5X,Apple,,1 GB DDR2,,9.7'',New iPad,,http://ecx.images-amazon.com/images/I/31OCc6C5ksL._SY300_.jpg,"Apple iPad MD368LL/A (64GB, Wi-Fi + AT&T 4G, Black) 3rd Generation",http://www.amazon.com/Apple-MD368LL-Wi-Fi-Black-Generation/dp/B00746VKG6/ref=sr_1_57?s=pc&ie=UTF8&qid=1373500746&sr=1-57,Imagination Technologies,PowerVR SGX543MP4,1024x768 retina,,5	MP,,,,,,,,,,,,,,,,
B0096V0NFQ,10,,Apple,Black,DDR2 SDRAM,4.6,10/26/2012,16 GB,16 GB,Serial ATA,7.87x5.30x0.28 inches,10.9,MD540LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,,7.9'',MD540LL/A,,http://ecx.images-amazon.com/images/I/310i4Ip9umL._SY300_.jpg,"Apple iPad Mini MD540LL/A (16GB, Wi-Fi + Verizon 4G, Black)",http://www.amazon.com/Apple-MD540LL-Wi-Fi-Verizon-Black/dp/B0096V0NFQ/ref=sr_1_59?s=pc&ie=UTF8&qid=1373500746&sr=1-59,,,,,5	MP,,,,,,,,,,,,,,,,
B009W9JP06,10,,Apple,Black,SIMM,4.6,10/26/2012,32 GB,32 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD523LL/A,Apple iOS 6,1 GHz Apple A6,Apple,1,1 GB DDR2,,9.7'',MD523LL/A,,http://ecx.images-amazon.com/images/I/31JMayuvTWL._SY300_.jpg,"Apple iPad with Retina Display MD523LL/A (32GB, Wi-Fi + Verizon, Black) NEWEST VERSION",http://www.amazon.com/Apple-Display-MD523LL-Verizon-VERSION/dp/B009W9JP06/ref=sr_1_60?s=pc&ie=UTF8&qid=1373500746&sr=1-60,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B0047DVXNY,10,,Apple,White,DDR2 SDRAM,4.4,3/10/2011,16 GB,16 GB,Serial ATA,0.35x7.31x9.50 inches,,MC985LL/A,Apple iOS 5,1 GHz Apple A5,Apple,2,512 MB DDR2,1024x768,10.1'',iPad 2,"802.11A, 802.11B, 802.11G, 802.11n",http://ecx.images-amazon.com/images/I/51%2BzcirKrcL._SY300_.jpg,"Apple iPad 2 MC985LL/A Tablet (16GB, Wifi + Verizon 3G, White) 2nd Generation",http://www.amazon.com/Apple-MC985LL-Tablet-Verizon-Generation/dp/B0047DVXNY/ref=sr_1_62?s=pc&ie=UTF8&qid=1373500746&sr=1-62,Imagination Technologies,PowerVR SGX543MP2,1024x768,DC,,1066 MHz,Lithium Polymer (LiPo),,,,,,,,,,,,,,
B0047DVWD0,10,,Apple,White,DDR2 SDRAM,4.4,3/2/2011,32 GB,8 GB,Serial ATA,,32,MC986LL/A,Apple iOS 5,1 GHz Apple A5,Apple,2,512 MB DDR2,1024x768,9.7'',iPad 2,,http://ecx.images-amazon.com/images/I/51KeJvYvjZL._SY300_.jpg,"Apple iPad 2 MC986LL/A Tablet (32GB, Wifi + Verizon 3G, white) 2nd Generation",http://www.amazon.com/Apple-MC986LL-Tablet-Verizon-Generation/dp/B0047DVWD0/ref=sr_1_61?s=pc&ie=UTF8&qid=1373500746&sr=1-61,Imagination Technologies,PowerVR SGX543MP,1024x768,Battery,,1066 MHz,,,,,,,,,,,,,,,
B002C749H4,10,1 Lithium ion batteries required. (included),Apple,White,DDR2 SDRAM,4.4,3/2/2011,64 GB,64 GB,Serial ATA,7.31x9.50x0.34 inches,20.8,MC981LL/A,Apple iOS 5,1 GHz Apple A5,Apple,2,0.512 GB DDR2,1024x768,9.7'',iPad 2,802.11bgn,http://ecx.images-amazon.com/images/I/41qh%2Bn%2BJtHL._SX300_.jpg,"Apple iPad 2 MC981LL/A Tablet (64GB, Wifi, White) 2nd Generation",http://www.amazon.com/Apple-MC981LL-Tablet-White-Generation/dp/B002C749H4/ref=sr_1_65?s=pc&ie=UTF8&qid=1373500746&sr=1-65,Imagination Technologies,PowerVR SGX543MP2,1024x768,Battery,,1066 MHz,,,,,,,,,,,,,,,
B002C74BO0,10,,Apple,Black,DDR2 SDRAM,4.4,3/2/2011,32 GB,32 GB,Serial ATA,7.31x9.50x0.34 inches,32,MC774LL/A,Apple iOS 4,1 GHz Apple A5,Apple,1,512 MB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/31mRJLNfKlL._SY300_.jpg,"Apple iPad 2 MC774LL/A Tablet (32GB, Wifi + AT&T 3G, Black) 2nd Generation",http://www.amazon.com/Apple-MC774LL-Tablet-Black-Generation/dp/B002C74BO0/ref=sr_1_63?s=pc&ie=UTF8&qid=1373500746&sr=1-63,Imagination Technologies,PowerVR SGX543MP2,1920x1080,,,,lithium_polymer,,,,,,,,,,,,,,
B0047DVXR0,10,,Apple,Black,DIMM,4.4,3/2/2011,32 GB,32 GB,ATA100,9.50x7.30x0.34 inches,32,MC763LL/A,Apple iOS 5,1 GHz Apple A5,Apple,2,512 MB DDR2,1024x768,9.7'',iPad 2,"802.11abg, Bluetooth, 802.11n",http://ecx.images-amazon.com/images/I/51g-m3%2BJB6L._SX300_.jpg,"Apple iPad 2 MC763LL/A Tablet (32GB, Wifi + Verizon 3G, black) 2nd Generation",http://www.amazon.com/Apple-MC763LL-Tablet-Verizon-Generation/dp/B0047DVXR0/ref=sr_1_64?s=pc&ie=UTF8&qid=1373500746&sr=1-64,Imagination Technologies,PowerVR SGX543MP2,1024x768,,,1066 MHz,,,,,,,,,,,,,,,
B0096V3STO,10,,Apple,White,DDR2 SDRAM,4.6,10/26/2012,16 GB,16 GB,Serial ATA,7.87x5.30x0.28 inches,10.9,MD543LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,1024x768,7.9'',MD543LL/A,,http://ecx.images-amazon.com/images/I/31XVW8pyDUL._SY300_.jpg,"Apple iPad Mini MD543LL/A (16GB, Wi-Fi + Verizon 4G, White)",http://www.amazon.com/Apple-MD543LL-Wi-Fi-Verizon-White/dp/B0096V3STO/ref=sr_1_67?s=pc&ie=UTF8&qid=1373500746&sr=1-67,,,,,5	MP,,,,,,,,,,,,,,,,
B009W9JG78,10,,Apple,Black,SIMM,4.6,10/26/2012,16 GB,16 GB,Solid State,9.50x7.31x0.37 inches,22.4,MD522LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',MD522LL/A,,http://ecx.images-amazon.com/images/I/31JMayuvTWL._SY300_.jpg,"Apple iPad with Retina Display MD522LL/A (16GB, Wi-Fi + Verizon, Black) NEWEST VERSION",http://www.amazon.com/Apple-Display-MD522LL-Verizon-VERSION/dp/B009W9JG78/ref=sr_1_66?s=pc&ie=UTF8&qid=1373500746&sr=1-66,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B00746VN2W,10,,Apple,White,SIMM,4.4,3/7/2012,64 GB,,Solid State,9.50x7.31x0.37 inches,24,MD371LL/A,Apple iOS 5,1 GHz A5X,Apple,,1 GB DDR2,,9.7'',New iPad,,http://ecx.images-amazon.com/images/I/315hmfRG83L._SY300_.jpg,"Apple iPad MD371LL/A (64GB, Wi-Fi + AT&T 4G, White) 3rd Generation",http://www.amazon.com/Apple-MD371LL-Wi-Fi-White-Generation/dp/B00746VN2W/ref=sr_1_69?s=pc&ie=UTF8&qid=1373500746&sr=1-69,Imagination Technologies,PowerVR SGX543MP4,,,5	MP,,,,,,,,,,,,,,,,
B009W9KYYC,10,,Apple,White,SIMM,4.6,10/26/2012,64 GB,64 GB,Serial ATA,9.50x7.31x0.37 inches,22.4,MD527LL/A,Apple iOS 6,1 GHz Apple A6,Apple,2,1 GB DDR2,,9.7'',MD527LL/A,,http://ecx.images-amazon.com/images/I/31oXuliLy9L._SY300_.jpg,"Apple iPad with Retina Display MD527LL/A (64GB, Wi-Fi + Verizon, White) NEWEST VERSION",http://www.amazon.com/Apple-Display-MD527LL-Verizon-VERSION/dp/B009W9KYYC/ref=sr_1_68?s=pc&ie=UTF8&qid=1373500746&sr=1-68,,,,,5	MP,,,,,,,,,,,,,,,,
B0096V3D8K,10,,Apple,Black,DDR2 SDRAM,4.6,10/26/2012,64 GB,64 GB,Serial ATA,7.87x5.30x0.28 inches,10.9,MD542LL/A,Apple iOS 6,1 GHz Apple A5,Apple,1,1 GB,1024x768,7.9'',MD542LL/A,802.11bgn,http://ecx.images-amazon.com/images/I/310i4Ip9umL._SY300_.jpg,"Apple iPad Mini MD542LL/A (64GB, Wi-Fi + Verizon 4G, Black)",http://www.amazon.com/Apple-MD542LL-Wi-Fi-Verizon-Black/dp/B0096V3D8K/ref=sr_1_70?s=pc&ie=UTF8&qid=1373500746&sr=1-70,,,,,5	MP,,,,,,,,,,,,,,,,
